Customer_ID,Product_Name,Category,Customer_State,Customer_Segment,Price
CUST-83A2D7EA,Pants Pro,Clothing,California,Consumer,33.54
CUST-BF0D1454,Dinnerware Premium,Home & Kitchen,New York,Corporate,91.25
CUST-9DD50C00,Tablet Standard,Technology,Washington,Consumer,423.78
CUST-A2F75DE1,Training Equipment Pro,Sports,California,Corporate,112.31
CUST-AF1C7DB1,Face Mask Basic,Beauty,Florida,Home Office,110.95
CUST-E6C73A71,Children's Book Standard,Books,Texas,Corporate,42.62
CUST-631DB2CE,Mouse Standard,Technology,California,Consumer,364.94
CUST-4D723FBB,Makeup Deluxe,Beauty,New York,Home Office,92.53
CUST-1F1BA9A2,Haircare Premium,Beauty,Pennsylvania,Consumer,51.21
CUST-A4FD778D,Shoes Premium,Sports,Georgia,Consumer,262.24
CUST-EE6FADE7,Cabinet Essential,Furniture,Illinois,Consumer,96.16
CUST-4F27CDB1,Desk Basic,Furniture,California,Corporate,320.98
CUST-C51629CC,Remote Control Car Deluxe,Toys,Pennsylvania,Consumer,78.22
CUST-FDF1AA6C,Monitor Basic,Technology,New York,Home Office,203.71
CUST-CFBBA31D,Headphones Standard,Technology,Florida,Consumer,657.28
CUST-C8CD2308,Pants Standard,Clothing,Illinois,Corporate,152.62
CUST-1A38973D,Dress Basic,Clothing,New York,Consumer,101.03
CUST-A1CE9657,Accessories Pro,Clothing,California,Corporate,110.4
CUST-D867697D,Pen Set Deluxe,Office Supplies,Ohio,Corporate,57.99
CUST-E4355B74,Cookware Basic,Home & Kitchen,Florida,Consumer,111.6
CUST-0EF17E38,Fitness Tracker Standard,Sports,Pennsylvania,Consumer,262.51
CUST-32B85082,Action Figure Premium,Toys,Pennsylvania,Corporate,32.97
CUST-FDD30FC8,Shoes Pro,Clothing,New York,Consumer,121.66
CUST-20E90493,Shirt Standard,Clothing,Texas,Consumer,31.54
CUST-9BC56E93,Makeup Deluxe,Beauty,Illinois,Consumer,93.13
CUST-05B1F537,Desk Basic,Furniture,Texas,Consumer,213.92
CUST-0B870A3F,Protection Gear Pro,Sports,Florida,Consumer,76.02
CUST-62B9F269,Gaming Console Basic,Electronics,Pennsylvania,Consumer,799.08
CUST-A2CD1A64,Skincare Basic,Beauty,California,Home Office,99.14
CUST-33CA1290,Gaming Console Essential,Electronics,California,Corporate,69.63
CUST-2F917F4C,Sofa Essential,Furniture,California,Corporate,402.79
CUST-3A55E4FA,Pants Deluxe,Clothing,California,Consumer,165.44
CUST-0A472898,Laptop Essential,Technology,California,Corporate,212.27
CUST-BECE4A46,Pen Set Deluxe,Office Supplies,New York,Corporate,73.15
CUST-9150C3C4,Sweater Standard,Clothing,Texas,Consumer,21.84
CUST-DE6F04A6,Children's Book Deluxe,Books,New York,Corporate,30.06
CUST-7F439360,Sweater Pro,Clothing,Florida,Consumer,71.37
CUST-39C516C5,Textbook Pro,Books,Texas,Corporate,37.78
CUST-3DF29677,Mouse Pro,Technology,Ohio,Corporate,747.63
CUST-5E966E7D,Monitor Basic,Technology,Florida,Home Office,500.97
CUST-3F7E75BE,Knife Set Basic,Home & Kitchen,Ohio,Home Office,94.16
CUST-F81EEA91,Beauty Tool Essential,Beauty,Illinois,Consumer,100.58
CUST-B2E3A09B,Toaster Standard,Home & Kitchen,California,Corporate,151.24
CUST-5F8A608C,Reference Guide Pro,Books,California,Home Office,47.88
CUST-72658B02,Smartwatch Basic,Electronics,California,Consumer,574.54
CUST-431FDC4E,Pen Set Pro,Office Supplies,Michigan,Corporate,79.11
CUST-860F6EB7,Knife Set Pro,Home & Kitchen,Texas,Consumer,125.66
CUST-4CC200E0,Fitness Tracker Premium,Sports,California,Corporate,186.91
CUST-ED350332,Face Mask Standard,Beauty,Texas,Home Office,98.68
CUST-C6468208,Racket Standard,Sports,New York,Consumer,233.22
CUST-EC7BF03F,Drawer Premium,Furniture,Texas,Consumer,245.06
CUST-93983A9D,Shoes Essential,Clothing,Georgia,Consumer,71.09
CUST-A6E6992D,Children's Book Premium,Books,New York,Consumer,48.63
CUST-C5CB4D46,Gaming Console Pro,Electronics,Washington,Consumer,271.9
CUST-1A1223C7,Building Blocks Standard,Toys,New York,Corporate,56.59
CUST-158EF838,Doll Basic,Toys,California,Home Office,23.93
CUST-87B37115,Puzzle Essential,Toys,Florida,Consumer,76.51
CUST-51BDAD73,Notebook Premium,Office Supplies,Texas,Home Office,29.17
CUST-1D9519B9,Cookbook Deluxe,Books,Ohio,Consumer,16.98
CUST-97844330,Building Blocks Essential,Toys,Ohio,Home Office,47.78
CUST-974F7627,Face Mask Premium,Beauty,Washington,Consumer,113.15
CUST-02BBC146,Building Blocks Essential,Toys,Michigan,Consumer,25.86
CUST-E8327B7F,Blender Premium,Home & Kitchen,Ohio,Home Office,146.63
CUST-D8D76520,Tablet Deluxe,Technology,California,Consumer,673.85
CUST-3D68C870,Mouse Pro,Technology,Illinois,Consumer,699.15
CUST-A1F55ED6,Makeup Premium,Beauty,Pennsylvania,Home Office,146.67
CUST-367566FB,Binder Essential,Office Supplies,Florida,Consumer,30.98
CUST-A31F465F,Blender Pro,Home & Kitchen,California,Home Office,91.88
CUST-5760E15B,Board Game Deluxe,Toys,New York,Home Office,28.12
CUST-1CABD30F,Reference Guide Basic,Books,California,Consumer,27.46
CUST-9443C829,Cookbook Pro,Books,Michigan,Consumer,31.36
CUST-E760C642,Headphones Basic,Technology,Illinois,Consumer,988.77
CUST-2F6E1175,Biography Premium,Books,Ohio,Corporate,17.55
CUST-4A1EFE90,Face Mask Standard,Beauty,California,Consumer,76.94
CUST-3BA669DB,Cabinet Deluxe,Furniture,California,Consumer,90.37
CUST-E848257A,Sweater Standard,Clothing,Michigan,Consumer,66.75
CUST-069D0973,Haircare Premium,Beauty,California,Home Office,28.37
CUST-BE8E5969,Knife Set Deluxe,Home & Kitchen,Illinois,Consumer,186.71
CUST-719E23E0,Face Mask Essential,Beauty,Texas,Home Office,62.14
CUST-434C4061,Chair Basic,Furniture,California,Home Office,418.56
CUST-9C8DFACA,Fitness Tracker Essential,Sports,Texas,Consumer,245.9
CUST-AFDCA2AD,Action Figure Deluxe,Toys,California,Consumer,20.26
CUST-60F426CD,Monitor Basic,Technology,California,Consumer,724.08
CUST-2E495081,Coffee Maker Pro,Home & Kitchen,New York,Corporate,146.79
CUST-FDF293D7,Dress Standard,Clothing,Washington,Corporate,104.68
CUST-EC77CF89,Binder Pro,Office Supplies,California,Corporate,14.77
CUST-C060897B,Educational Toy Basic,Toys,California,Consumer,53.14
CUST-31FAAE8C,Haircare Pro,Beauty,Georgia,Corporate,73.23
CUST-FFB17E63,Chair Essential,Furniture,Texas,Home Office,106.9
CUST-35D9221F,Remote Control Car Premium,Toys,New York,Consumer,79.55
CUST-9B0338CF,File Cabinet Premium,Office Supplies,Florida,Consumer,38.2
CUST-EFDB84B6,Shoes Essential,Clothing,Texas,Consumer,49.94
CUST-57E79F07,Headphones Basic,Technology,Washington,Corporate,434.08
CUST-9A1CF26C,Stapler Basic,Office Supplies,California,Consumer,45.75
CUST-B32F4E6A,Laptop Basic,Technology,Ohio,Consumer,425.06
CUST-6279BEF0,Television Pro,Electronics,New York,Corporate,107.0
CUST-DB37E06D,Drawer Basic,Furniture,New York,Corporate,274.58
CUST-B55AFCF1,Cabinet Essential,Furniture,New York,Consumer,127.11
CUST-7126370F,Protection Gear Basic,Sports,California,Consumer,94.27
CUST-567985F8,Board Game Premium,Toys,California,Home Office,51.24
CUST-290A0340,Monitor Essential,Technology,Florida,Corporate,429.56
CUST-9B33857A,Pen Set Basic,Office Supplies,Texas,Consumer,21.25
CUST-D7E45EB7,Action Figure Essential,Toys,Pennsylvania,Consumer,61.28
CUST-881AC4C0,Action Figure Premium,Toys,California,Consumer,23.82
CUST-4A53466B,Children's Book Deluxe,Books,New York,Corporate,42.88
CUST-74E9C503,Smartwatch Pro,Electronics,Texas,Consumer,597.11
CUST-1717E2D9,Biography Basic,Books,Illinois,Corporate,32.02
CUST-3593323E,Monitor Pro,Technology,Washington,Consumer,116.75
CUST-2AF1FA85,Children's Book Standard,Books,California,Consumer,40.35
CUST-108C8B62,Camera Essential,Electronics,Ohio,Consumer,238.82
CUST-88188B9D,Desk Deluxe,Furniture,Pennsylvania,Home Office,326.99
CUST-2B9CB18A,Cookware Standard,Home & Kitchen,New York,Consumer,184.48
CUST-65FE4207,Beauty Tool Premium,Beauty,Ohio,Consumer,66.96
CUST-3E8F09E7,Face Mask Standard,Beauty,Michigan,Home Office,114.57
CUST-B4C30023,Tablet Essential,Technology,California,Consumer,842.98
CUST-19289D60,Toaster Deluxe,Home & Kitchen,Illinois,Consumer,34.61
CUST-274A8F74,Educational Toy Essential,Toys,California,Consumer,39.95
CUST-08EAF635,Building Blocks Deluxe,Toys,Pennsylvania,Home Office,70.37
CUST-90FF7552,Monitor Pro,Technology,California,Consumer,646.95
CUST-3C2EDC59,Jacket Basic,Clothing,Ohio,Home Office,194.45
CUST-0674479D,Dinnerware Standard,Home & Kitchen,New York,Consumer,124.29
CUST-4874A46A,Textbook Pro,Books,New York,Consumer,21.4
CUST-D39D3B42,Reference Guide Basic,Books,New York,Consumer,30.68
CUST-B20431A7,Racket Premium,Sports,New York,Corporate,186.59
CUST-D1D0B6B5,Haircare Premium,Beauty,Pennsylvania,Corporate,135.62
CUST-AC6ADF79,Printer Deluxe,Electronics,Ohio,Corporate,162.53
CUST-86290B4E,Table Deluxe,Furniture,Georgia,Corporate,249.89
CUST-209AFF5F,Self-Help Book Basic,Books,Ohio,Corporate,33.21
CUST-F8353C9E,Pen Set Standard,Office Supplies,Michigan,Consumer,88.46
CUST-DA0F26B4,Pen Set Basic,Office Supplies,New York,Consumer,33.28
CUST-9AF6BFB7,Nail Polish Deluxe,Beauty,Pennsylvania,Consumer,138.55
CUST-7B4D4593,Beauty Tool Premium,Beauty,Washington,Corporate,104.41
CUST-30762BCC,Skincare Pro,Beauty,Pennsylvania,Corporate,37.18
CUST-C2DD8CFE,Bookcase Deluxe,Furniture,Florida,Corporate,104.11
CUST-8BF62410,Shirt Essential,Clothing,Washington,Home Office,50.73
CUST-98FFD0ED,Blender Pro,Home & Kitchen,Pennsylvania,Corporate,112.79
CUST-C5008F45,Paper Clips Standard,Office Supplies,Washington,Consumer,39.47
CUST-336C442F,Paper Clips Essential,Office Supplies,New York,Consumer,89.58
CUST-D7D29DEE,Printer Basic,Electronics,Florida,Consumer,448.71
CUST-C873CA2B,Beauty Tool Premium,Beauty,Texas,Corporate,26.84
CUST-5B328425,Pants Essential,Clothing,California,Consumer,193.49
CUST-580A1AAE,Pants Pro,Clothing,New York,Home Office,70.93
CUST-8AE76257,Accessories Basic,Clothing,New York,Corporate,170.83
CUST-BE6F24AA,Cabinet Basic,Furniture,California,Home Office,364.28
CUST-EEDCBE16,Textbook Premium,Books,Texas,Home Office,30.8
CUST-B4A6937A,Accessories Basic,Clothing,Florida,Home Office,186.0
CUST-CCD34039,Children's Book Standard,Books,Pennsylvania,Consumer,30.53
CUST-4FB11E13,Dress Pro,Clothing,California,Home Office,68.74
CUST-77C13608,Laptop Basic,Technology,Pennsylvania,Home Office,821.38
CUST-49065AC4,Fitness Tracker Essential,Sports,New York,Consumer,93.71
CUST-B0C14BB5,Sweater Pro,Clothing,Texas,Consumer,145.18
CUST-8B5A15F5,Haircare Standard,Beauty,Washington,Consumer,138.92
CUST-23FF14B7,Reference Guide Essential,Books,Texas,Consumer,15.27
CUST-580E2CEE,Drawer Deluxe,Furniture,New York,Home Office,407.13
CUST-C95E3090,Desk Organizer Basic,Office Supplies,New York,Corporate,94.86
CUST-DCAB1A94,Television Basic,Electronics,New York,Consumer,57.33
CUST-4EF4D599,Remote Control Car Essential,Toys,California,Home Office,71.78
CUST-C738CB99,Notebook Premium,Office Supplies,Texas,Consumer,57.6
CUST-67E5181D,Textbook Deluxe,Books,New York,Home Office,31.89
CUST-8C4FB2EC,Pen Set Essential,Office Supplies,Texas,Consumer,76.94
CUST-293B24C1,Paper Clips Premium,Office Supplies,New York,Consumer,20.27
CUST-49923C3C,Educational Toy Premium,Toys,Pennsylvania,Consumer,29.8
CUST-649EF56E,Cookware Standard,Home & Kitchen,California,Home Office,127.02
CUST-45C7780A,Doll Basic,Toys,New York,Consumer,62.44
CUST-DE643208,Knife Set Deluxe,Home & Kitchen,Washington,Corporate,27.57
CUST-2E5FCC1A,Fitness Tracker Premium,Sports,Washington,Consumer,41.48
CUST-5F2D4A5E,Novel Premium,Books,Illinois,Consumer,22.17
CUST-0441CC2D,Accessories Pro,Clothing,Georgia,Corporate,57.94
CUST-BD597D7B,Racket Basic,Sports,Illinois,Corporate,78.65
CUST-6A197D1B,Accessories Pro,Clothing,Pennsylvania,Corporate,183.82
CUST-B0E186DC,Pants Basic,Clothing,New York,Home Office,170.18
CUST-1273A186,Remote Control Car Essential,Toys,Florida,Consumer,42.49
CUST-B5E7469B,Sofa Essential,Furniture,Ohio,Corporate,164.44
CUST-4FD21556,Sofa Standard,Furniture,Texas,Corporate,314.17
CUST-419B5167,Beauty Tool Deluxe,Beauty,New York,Consumer,105.2
CUST-90987D3C,Blender Premium,Home & Kitchen,California,Consumer,125.11
CUST-F471BD77,Makeup Pro,Beauty,Ohio,Consumer,68.75
CUST-738F6E29,Headphones Pro,Technology,Pennsylvania,Corporate,554.47
CUST-C5CAB16D,Toaster Basic,Home & Kitchen,Michigan,Corporate,108.96
CUST-9B79EF92,Television Basic,Electronics,New York,Corporate,653.88
CUST-03464836,Utensils Premium,Home & Kitchen,New York,Corporate,187.9
CUST-50997A8D,Reference Guide Essential,Books,Texas,Corporate,22.59
CUST-8C0320B1,Shoes Standard,Sports,California,Home Office,65.04
CUST-11F6150B,Headphones Deluxe,Technology,Washington,Consumer,792.88
CUST-5091A1E1,Skincare Essential,Beauty,Illinois,Corporate,112.82
CUST-594D8A4C,Utensils Basic,Home & Kitchen,New York,Consumer,36.16
CUST-20A42846,Cookware Basic,Home & Kitchen,California,Consumer,124.55
CUST-5157C836,Drawer Standard,Furniture,New York,Consumer,494.5
CUST-0AA79BBF,Action Figure Deluxe,Toys,Georgia,Corporate,74.8
CUST-CC1A8B8C,Remote Control Car Premium,Toys,California,Consumer,42.74
CUST-01C92FFD,Smartwatch Basic,Electronics,California,Home Office,362.74
CUST-8E2F1F2B,Chair Premium,Furniture,Texas,Corporate,361.97
CUST-123A004F,Building Blocks Basic,Toys,Florida,Home Office,24.84
CUST-143F5163,Building Blocks Essential,Toys,California,Home Office,62.69
CUST-F0D81C7A,Nail Polish Deluxe,Beauty,Texas,Consumer,41.64
CUST-FDFDB9D0,Tablet Premium,Technology,California,Consumer,925.1
CUST-5BDF7BE4,Educational Toy Standard,Toys,Illinois,Home Office,29.84
CUST-68EF2186,Skincare Standard,Beauty,California,Home Office,117.26
CUST-137D51A3,Cookware Basic,Home & Kitchen,Florida,Consumer,46.44
CUST-012213AB,Desk Essential,Furniture,Texas,Home Office,457.71
CUST-4E33CB01,Tablet Pro,Technology,Pennsylvania,Consumer,620.71
CUST-3837D3C1,Laptop Premium,Technology,California,Consumer,110.5
CUST-97D1AF00,Accessories Deluxe,Clothing,New York,Corporate,40.94
CUST-5667ACE6,Smartwatch Deluxe,Electronics,California,Corporate,410.06
CUST-8690DB00,Sweater Essential,Clothing,California,Corporate,81.6
CUST-A68D358F,Pants Premium,Clothing,California,Consumer,29.71
CUST-02195428,Self-Help Book Deluxe,Books,California,Consumer,29.65
CUST-84335CDD,Shoes Premium,Sports,California,Consumer,152.2
CUST-FC60D187,Biography Deluxe,Books,Texas,Consumer,42.79
CUST-24BB0E41,Racket Standard,Sports,California,Consumer,292.18
CUST-AF4FAC67,Shoes Essential,Clothing,Texas,Consumer,93.26
CUST-514F4F64,Utensils Premium,Home & Kitchen,Texas,Corporate,45.23
CUST-F8D083D5,Board Game Basic,Toys,Texas,Consumer,16.69
CUST-3F469090,Skincare Basic,Beauty,California,Consumer,92.79
CUST-BD21B19A,Action Figure Essential,Toys,New York,Consumer,42.25
CUST-D706EC32,Doll Basic,Toys,Florida,Consumer,68.24
CUST-8CC5D3C0,Racket Standard,Sports,Georgia,Consumer,146.53
CUST-DE135862,Sweater Premium,Clothing,California,Consumer,189.93
CUST-217AE07B,Chair Essential,Furniture,Texas,Consumer,90.89
CUST-D63DD5CA,Shirt Basic,Clothing,Washington,Corporate,174.21
CUST-AF83D9D6,Face Mask Standard,Beauty,California,Corporate,149.14
CUST-FBCDDBA2,Cookware Deluxe,Home & Kitchen,Pennsylvania,Corporate,115.89
CUST-9B120BA2,Drawer Standard,Furniture,New York,Consumer,325.44
CUST-3B762559,Cabinet Pro,Furniture,Washington,Consumer,77.89
CUST-ACC80F10,Laptop Deluxe,Technology,Pennsylvania,Consumer,224.54
CUST-29388934,Utensils Basic,Home & Kitchen,Florida,Consumer,159.96
CUST-B81DBB4F,Textbook Standard,Books,Georgia,Corporate,42.45
CUST-BA41636B,Protection Gear Premium,Sports,California,Consumer,156.74
CUST-654C1336,Makeup Basic,Beauty,California,Corporate,46.5
CUST-4FF72434,Jacket Pro,Clothing,Ohio,Consumer,188.94
CUST-CB855A43,Sofa Basic,Furniture,California,Home Office,72.61
CUST-1F23E1FB,Keyboard Standard,Technology,Ohio,Corporate,242.06
CUST-818AFFAB,Printer Pro,Electronics,Texas,Home Office,756.6
CUST-F233198A,Phone Premium,Technology,New York,Home Office,487.79
CUST-D0A41FB4,Camera Deluxe,Electronics,New York,Home Office,553.31
CUST-21E9F704,Cookbook Essential,Books,California,Corporate,26.66
CUST-5C103EB2,Sweater Standard,Clothing,Georgia,Consumer,110.1
CUST-2BD5FEDD,Coffee Maker Deluxe,Home & Kitchen,Texas,Consumer,135.51
CUST-255E4FFD,Shoes Basic,Sports,Pennsylvania,Corporate,208.32
CUST-48A75B08,Utensils Deluxe,Home & Kitchen,Florida,Consumer,32.14
CUST-CE4A8615,Cookware Deluxe,Home & Kitchen,Michigan,Home Office,49.39
CUST-028D727E,Pants Deluxe,Clothing,New York,Home Office,80.98
CUST-5A334A90,Keyboard Premium,Technology,California,Consumer,295.82
CUST-C8A46F9F,Shoes Basic,Sports,Illinois,Consumer,99.48
CUST-36365820,Doll Essential,Toys,Washington,Consumer,33.95
CUST-4709A167,Charger Essential,Electronics,Michigan,Home Office,751.96
CUST-F37647AF,Drawer Basic,Furniture,California,Home Office,272.91
CUST-CC599BF4,Puzzle Basic,Toys,New York,Home Office,57.96
CUST-7D339E15,File Cabinet Premium,Office Supplies,New York,Consumer,89.63
CUST-627D4880,Cookbook Standard,Books,California,Corporate,30.38
CUST-9ABAA0B5,Skincare Premium,Beauty,Texas,Consumer,28.95
CUST-3FEE9F41,Doll Basic,Toys,Georgia,Corporate,74.32
CUST-594FB8D2,Cabinet Premium,Furniture,California,Corporate,199.77
CUST-367C4975,Skincare Premium,Beauty,California,Consumer,141.02
CUST-08954427,Knife Set Essential,Home & Kitchen,Texas,Consumer,53.9
CUST-EACE3598,Speaker Essential,Electronics,Michigan,Consumer,649.81
CUST-A39C86AD,Speaker Pro,Electronics,Illinois,Consumer,538.7
CUST-8EAB51F9,Cabinet Deluxe,Furniture,Texas,Home Office,168.37
CUST-F8633829,Cabinet Premium,Furniture,Texas,Corporate,375.15
CUST-C42D970E,Action Figure Premium,Toys,California,Home Office,70.67
CUST-1EB33C83,Beauty Tool Deluxe,Beauty,California,Consumer,107.45
CUST-B63E913A,Jacket Pro,Clothing,Georgia,Home Office,122.77
CUST-7A4FF3E7,Blender Standard,Home & Kitchen,Texas,Home Office,147.64
CUST-D3B3C2F8,Dress Premium,Clothing,Ohio,Consumer,129.75
CUST-F5022BF9,Chair Basic,Furniture,New York,Corporate,373.41
CUST-BEB48CF9,Dinnerware Premium,Home & Kitchen,New York,Consumer,30.09
CUST-13558546,Charger Standard,Electronics,Illinois,Corporate,223.65
CUST-AE29BFF8,Television Standard,Electronics,Florida,Consumer,541.57
CUST-B324D8AD,Fragrance Pro,Beauty,New York,Corporate,106.78
CUST-745371F1,File Cabinet Standard,Office Supplies,Texas,Consumer,82.37
CUST-11320E55,Pen Set Premium,Office Supplies,Texas,Consumer,43.62
CUST-9710D32A,Keyboard Deluxe,Technology,California,Corporate,702.27
CUST-43F3C3D9,Blender Pro,Home & Kitchen,California,Corporate,36.59
CUST-ECDB80EA,Apparel Deluxe,Sports,California,Home Office,294.31
CUST-8B8A2042,Chair Basic,Furniture,Illinois,Consumer,143.65
CUST-ED8E4B4A,Novel Standard,Books,Washington,Corporate,37.86
CUST-3BE31B1E,Shoes Premium,Sports,Ohio,Consumer,281.43
CUST-1A8AD349,Skincare Deluxe,Beauty,Florida,Consumer,17.61
CUST-D2B19309,Fragrance Standard,Beauty,California,Consumer,108.86
CUST-B14C7A97,Educational Toy Premium,Toys,Washington,Corporate,23.05
CUST-D6604DAA,Board Game Standard,Toys,California,Consumer,18.54
CUST-89D98BC1,Binder Basic,Office Supplies,Texas,Consumer,48.94
CUST-C38292EA,Self-Help Book Premium,Books,New York,Consumer,17.71
CUST-D67BC9B9,Dinnerware Basic,Home & Kitchen,Illinois,Home Office,186.47
CUST-7EE22FBC,Notebook Premium,Office Supplies,Florida,Consumer,50.15
CUST-E4BC3A45,Gaming Console Premium,Electronics,Texas,Corporate,792.07
CUST-996D3596,Cookware Premium,Home & Kitchen,Texas,Consumer,132.61
CUST-A4CB2C3A,Television Essential,Electronics,Texas,Corporate,256.55
CUST-AF637720,Chair Essential,Furniture,Florida,Corporate,225.01
CUST-EE44BC9A,Sweater Basic,Clothing,New York,Corporate,48.95
CUST-1BD47BCF,Monitor Standard,Technology,Illinois,Home Office,788.97
CUST-92231793,Apparel Essential,Sports,Michigan,Corporate,224.72
CUST-AEF1055E,Fitness Tracker Essential,Sports,Michigan,Corporate,158.35
CUST-196F7135,Pants Basic,Clothing,California,Consumer,197.75
CUST-490A8E7F,Paper Clips Premium,Office Supplies,California,Consumer,98.46
CUST-E1CF82B8,Speaker Basic,Electronics,New York,Consumer,450.8
CUST-9A1FD9B0,Educational Toy Standard,Toys,Florida,Corporate,18.52
CUST-65E86812,Haircare Premium,Beauty,Washington,Corporate,93.49
CUST-D1D07267,Printer Essential,Electronics,Illinois,Corporate,69.72
CUST-F5FE15F4,Dress Premium,Clothing,California,Home Office,85.24
CUST-A29430B0,Biography Basic,Books,New York,Corporate,18.25
CUST-06D36A65,Shirt Basic,Clothing,California,Corporate,52.06
CUST-E7576E07,Speaker Basic,Electronics,California,Consumer,220.45
CUST-D6154059,Charger Deluxe,Electronics,Texas,Home Office,223.7
CUST-BA8D197E,Protection Gear Essential,Sports,Ohio,Consumer,234.29
CUST-23BA071E,Doll Basic,Toys,Michigan,Corporate,31.35
CUST-9EA2A428,Textbook Basic,Books,New York,Home Office,11.22
